GC,node,delta_bind,delta_expr,delta_psr,parent,abundance,branch length from naive,LBI,LBR
gc74HK-2,seq70,1.21567,0.0394,-0.14225000000000004,seq8,1.0,8.0,6.769338483105949,0.0
gc74HK-2,seq39,-2.4186500000000004,-0.07133999999999997,1.6948599999999998,seq8,1.0,8.0,6.769338483105949,0.0
gc74HK-2,seq31,1.27544,0.013969999999999996,-0.15658,seq8,1.0,11.0,1.2872384494957443,0.0
gc74HK-2,seq6,-2.3496799999999998,-0.17828,-0.42016,seq8,1.0,8.0,6.769338483105949,0.0
gc74HK-2,seq37,1.22292,0.051089999999999997,-0.0943,seq8,1.0,8.0,6.769338483105949,0.0
gc74HK-2,seq59,1.192,0.16021,-0.2934900000000001,seq8,1.0,10.0,1.780795057699033,0.0
gc74HK-2,seq34,-1.42478,-0.1956,-0.30180000000000007,seq8,1.0,10.0,1.780795057699033,0.0
gc74HK-2,seq3,1.18798,-0.09140999999999998,-0.07474999999999998,seq8,1.0,11.0,1.2872384494957443,0.0
gc74HK-2,10,1.20995,-0.05664000000000001,-0.29521000000000003,seq8,0.0,8.0,8.584216131501472,0.268102659207375
gc74HK-2,seq65,1.20652,-0.07204,-0.18575999999999998,20,1.0,13.0,1.1030987492686732,0.0
gc74HK-2,seq47,1.1611099999999999,-0.13954,-0.21405999999999997,20,1.0,11.0,1.7618024420758114,0.0
gc74HK-2,seq30,-2.1317200000000005,-0.45138,0.7094199999999998,8,1.0,11.0,1.2686090180448057,0.0
gc74HK-2,seq22,1.23331,-0.09574,-0.32835000000000003,8,1.0,10.0,1.7301550127114234,0.0
gc74HK-2,seq41,1.1421,-0.29291000000000006,-0.03459,10,1.0,11.0,1.3775958870557203,0.0
gc74HK-2,seq18,2.06377,-0.04579000000000002,0.10292999999999994,10,1.0,10.0,2.026412038284439,0.0
gc48HK-2,naive,0.0,0.0,0.0,,0.0,0.0,9.554293530493618,
gc48HK-2,seq72,-2.50823,-0.28761000000000003,1.29732,naive,1.0,7.0,1.007800505998517,0.0
gc48HK-2,seq48,-1.93302,-0.09109,0.09925999999999999,naive,1.0,4.0,1.156677351252756,0.0
gc48HK-2,seq17,-0.7863000000000001,-0.21705000000000002,-0.17448000000000002,naive,1.0,3.0,2.38572049556889,0.6731410885847338
gc48HK-2,14,0.02534,0.02625,-0.04089,naive,0.0,1.0,6.144134508809908,0.48160368461336694
gc48HK-2,3,1.19682,0.0402,0.15191,naive,0.0,2.0,5.79186171075847,1.6842785294665963
gc48HK-2,seq9,0.7702,-0.13738,0.22879999999999995,naive,3.0,6.0,14.173062896650325,12.87877766003997
gc48HK-2,seq41,0.82596,-1.1072300000000002,0.62893,naive,2.0,2.0,16.621002836647804,6.703119183550829
gc48HK-2,seq30,-0.7627200000000001,-0.6431800000000001,-0.17685999999999996,seq17,1.0,5.0,1.187536875754595,0.0
gc48HK-2,seq58,-7.42991,-0.5523399999999999,1.85191,14,1.0,9.0,1.0017256648806094,0.0
gc48HK-2,seq55,0.27298,-0.33453999999999995,1.65069,14,1.0,7.0,1.012751034610777,0.0
gc48HK-2,17,1.19682,0.0402,0.15191,3,0.0,3.0,4.5777050567201805,0.6568914304697888
gc48HK-2,seq21,1.25733,-0.07040000000000002,0.38775,3,1.0,6.0,6.519201587326471,4.9932021548674825
gc48HK-2,seq20,1.19077,0.041089999999999995,0.16121000000000002,3,1.0,5.0,7.32468593803085,4.913811649837097
gc48HK-2,seq37,1.0181900000000002,-0.31821000000000005,-0.046030000000000015,seq9,1.0,8.0,2.7827801982118854,0.0
gc48HK-2,seq2,-1.3703999999999998,-0.27621,0.4966999999999999,seq9,1.0,7.0,5.846099016935984,0.0
gc48HK-2,seq26,0.63774,-0.6873699999999999,0.12898999999999994,seq9,1.0,7.0,5.846099016935984,0.0
gc48HK-2,seq52,0.80138,-0.10856,0.20161999999999994,seq9,1.0,7.0,5.846099016935984,0.0
gc48HK-2,seq53,0.7702,-0.13738,0.22879999999999995,seq9,1.0,7.0,5.846099016935984,0.0
gc48HK-2,seq43,0.76512,-0.12277999999999999,0.20505999999999996,seq9,1.0,8.0,2.7827801982118854,0.0
gc48HK-2,seq13,0.7702,-0.13738,0.22879999999999995,seq9,1.0,7.0,6.938782846723358,0.1869081975214412
gc48HK-2,seq32,1.06027,-0.13341,0.04367999999999993,seq9,2.0,10.0,1.431598227001711,0.15333061643728849
gc48HK-2,seq16,0.79278,-0.15923,0.2642199999999999,seq9,2.0,7.0,6.036424180864065,0.03255592547726515
gc48HK-2,13,0.71205,-0.13208,0.09615999999999994,seq9,0.0,7.0,7.4284325073966775,0.27066484605832336
gc48HK-2,19,1.52491,-0.12276000000000001,0.18013999999999994,seq9,0.0,7.0,7.342884292527929,0.2560314615362826
gc48HK-2,20,0.80344,-0.13061999999999999,0.17245999999999995,seq9,0.0,7.0,7.4284325073966775,0.27066484605832336
gc48HK-2,seq29,0.7702,-0.13738,0.22879999999999995,seq9,1.0,8.0,3.828155711808062,0.3756586719525665
gc48HK-2,10,1.63602,-0.09157000000000001,0.6542399999999999,seq9,0.0,8.0,5.776350749395775,1.0757481144602978
gc48HK-2,seq70,-1.22823,-1.42572,1.1799899999999999,seq41,1.0,6.0,1.2861086470359333,0.0
gc48HK-2,seq31,0.7864,-1.1264600000000002,1.20662,seq41,1.0,5.0,1.7777239362027808,0.0
gc48HK-2,seq62,-0.09182000000000001,-1.2436900000000002,1.73773,seq41,1.0,3.0,6.746645794083509,0.0
gc48HK-2,seq60,-1.7561200000000001,-1.4004500000000002,0.5713699999999999,seq41,1.0,3.0,6.746645794083509,0.0
gc48HK-2,seq51,0.82596,-1.1072300000000002,0.62893,seq41,1.0,3.0,6.746645794083509,0.0
gc48HK-2,seq40,0.78852,-1.0932700000000002,0.66902,seq41,1.0,5.0,1.7777239362027808,0.0
gc48HK-2,seq59,0.8281700000000001,-1.1980000000000002,1.1608399999999999,seq41,1.0,5.0,1.7777239362027808,0.0
gc48HK-2,seq6,0.85929,-1.16324,0.18199999999999994,seq41,1.0,6.0,1.2861086470359333,0.0
gc48HK-2,seq47,0.83264,-1.1397700000000002,0.53676,seq41,1.0,3.0,6.746645794083509,0.0
gc48HK-2,12,0.82596,-1.1072300000000002,0.62893,seq41,0.0,3.0,8.243431069675454,0.22185621140872033
gc48HK-2,18,0.83709,-1.13084,0.66753,seq41,0.0,3.0,8.647071657347782,0.28168454685005934
gc48HK-2,seq56,0.82596,-1.1072300000000002,0.62893,seq41,2.0,3.0,6.936970958011591,0.02821033884645125
gc48HK-2,seq3,0.8106300000000001,-1.2648600000000003,0.6031599999999999,seq41,2.0,4.0,4.1690627240291285,0.3387813753132155
gc48HK-2,seq28,0.81777,-1.1706,0.49958,seq41,2.0,4.0,4.254610938897878,0.36625286335235147
gc48HK-2,seq4,0.78673,-1.2008400000000001,0.83783,seq41,2.0,3.0,9.616513323170501,0.42537693791539055
gc48HK-2,seq39,-2.39705,-0.14915,0.06269999999999999,17,1.0,5.0,1.4841897271882871,0.0
gc48HK-2,seq64,1.33418,-0.33899999999999997,2.025,17,1.0,6.0,1.1781234462589802,0.0
gc48HK-2,seq23,1.22378,-0.13994,0.27648,seq21,1.0,8.0,1.7469427100607904,0.0
gc48HK-2,seq5,1.25733,-0.07040000000000002,0.38775,seq21,1.0,8.0,1.7469427100607904,0.0
gc48HK-2,seq34,1.44045,-0.05201000000000001,0.36018,seq21,1.0,7.0,3.0304007956581995,0.0
gc48HK-2,seq24,1.25733,-0.07040000000000002,0.38775,seq21,1.0,7.0,3.0304007956581995,0.0
gc48HK-2,seq57,0.09892000000000023,-2.6554100000000003,1.22194,seq21,1.0,15.0,1.0006811235866069,0.0
gc48HK-2,21,1.25733,-0.07040000000000002,0.38775,seq21,0.0,7.0,4.962298088401601,0.6375055390400252
gc48HK-2,seq45,0.6770900000000001,0.016369999999999996,0.38788,seq20,1.0,8.0,1.3148875712020096,0.0
gc48HK-2,seq22,1.17145,0.042809999999999994,-0.014359999999999984,seq20,1.0,6.0,3.3267219284676686,0.0
gc48HK-2,seq1,-0.9895799999999998,-0.11247000000000001,-0.11761000000000005,seq20,1.0,7.0,1.8559531628060266,0.0
gc48HK-2,seq7,1.19077,0.041089999999999995,0.16121000000000002,seq20,1.0,6.0,3.3267219284676686,0.0
gc48HK-2,seq50,0.9577800000000001,-0.14848,1.31567,seq20,1.0,7.0,2.948636992593401,0.5887453690562637
gc48HK-2,7,1.19077,0.041089999999999995,0.16121000000000002,seq20,0.0,6.0,6.771241383515083,1.0354094899161004
gc48HK-2,seq61,0.07051999999999996,-0.07442,0.42712999999999995,seq13,1.0,13.0,1.0147207709080643,0.0
gc48HK-2,seq54,0.60082,-0.14547,0.26630999999999994,13,1.0,8.0,3.3648881584294235,0.0
gc48HK-2,seq15,-0.23855999999999997,-0.22319,-0.001990000000000075,13,1.0,10.0,1.3200528087439574,0.0
gc48HK-2,seq8,1.50211,-0.18058000000000002,0.26448999999999995,19,1.0,9.0,1.8584160422663292,0.0
gc48HK-2,seq66,1.52934,-0.19628,0.15799999999999995,19,1.0,8.0,3.3334167289502936,0.0
gc48HK-2,seq67,0.80344,-0.13061999999999999,0.17245999999999995,20,1.0,8.0,3.3648881584294235,0.0
gc48HK-2,seq10,0.9855400000000001,-0.12481999999999999,0.08516999999999997,20,1.0,10.0,1.3200528087439574,0.0
gc48HK-2,seq63,0.80032,-0.08483999999999998,-0.3037,seq29,1.0,11.0,1.140805581778753,0.0
gc48HK-2,seq36,1.5968900000000001,-0.19287,0.33121999999999996,10,1.0,10.0,1.6464087815068846,0.0
gc48HK-2,seq42,1.63602,-0.09157000000000001,0.6542399999999999,10,1.0,9.0,2.7571212445265174,0.0
gc48HK-2,seq71,-0.02350999999999992,-2.54881,1.9949999999999999,10,1.0,10.0,1.6464087815068846,0.0
gc48HK-2,seq12,1.64571,-0.05453,0.59771,10,1.0,9.0,2.7571212445265174,0.0
gc48HK-2,seq49,0.82596,-1.1072300000000002,0.62893,12,1.0,5.0,1.980291795419408,0.0
gc48HK-2,seq38,0.79366,-1.06536,0.62485,12,1.0,4.0,3.664709374076069,0.0
gc48HK-2,seq25,0.8414600000000001,-1.1505600000000002,0.70845,18,1.0,6.0,1.3807252794183287,0.0
gc48HK-2,seq65,0.82111,-1.1091000000000002,0.88181,18,1.0,6.0,1.3807252794183287,0.0
gc48HK-2,seq46,0.7749400000000001,-1.3379700000000003,1.2425,seq3,1.0,6.0,1.4288860013510734,0.0
gc48HK-2,seq69,0.5143300000000001,-1.3070000000000002,0.52265,seq28,1.0,7.0,1.1620375373257066,0.0
gc48HK-2,seq19,0.73789,-1.1257400000000002,0.7642,seq4,1.0,5.0,2.166118271103327,0.0
gc48HK-2,seq44,0.78673,-1.2008400000000001,0.83783,seq4,1.0,6.0,1.4289909379133003,0.0
gc48HK-2,seq33,0.6880900000000001,-1.3484800000000001,1.46528,seq4,1.0,5.0,2.166118271103327,0.0
gc48HK-2,seq68,1.27946,-0.83591,0.74464,21,1.0,10.0,1.197271205821107,0.0
gc48HK-2,seq11,-3.06381,-0.014960000000000008,0.55701,21,1.0,11.0,1.0725720209566854,0.0
gc48HK-2,seq74,0.08828000000000003,-0.33252000000000004,0.65236,seq50,1.0,13.0,1.0048301881869235,0.0
gc48HK-2,seq35,1.13262,0.046389999999999994,0.02857000000000004,7,1.0,8.0,1.7810525872648744,0.0
gc48HK-2,seq14,1.17021,-0.12984,0.45658000000000004,7,1.0,7.0,3.1231210550330304,0.0
gc48HK-2,seq27,-1.41346,-0.05778000000000001,0.28449,7,1.0,7.0,3.1231210550330304,0.0
gc48HK-2,23,0.32495000000000007,-0.004720000000000002,-0.26422999999999996,7,0.0,7.0,4.981047824797332,0.5948942538651139
gc48HK-2,seq73,0.24276000000000003,-0.11502000000000001,-0.53973,23,1.0,9.0,1.5387762349474479,0.0
gc48HK-2,seq18,0.014320000000000024,-0.02706999999999999,-0.67465,23,1.0,12.0,1.0268240892443088,0.0
gc47HK-2,naive,0.0,0.0,0.0,,0.0,0.0,4.987606890742715,
gc47HK-2,19,0.31533,0.02869,-0.02256,naive,0.0,1.0,4.724461765235852,0.9150956873049434
gc47HK-2,seq7,0.15521000000000001,0.041170000000000005,1.25088,naive,3.0,5.0,17.35237775972221,15.898348144618621
gc47HK-2,8,0.12851,-1.22449,0.7401,naive,0.0,1.0,7.3316346198003535,1.9719325796203875
gc47HK-2,seq71,0.31533,0.02869,-0.02256,19,1.0,2.0,2.370152912859369,0.0
gc47HK-2,seq68,0.31533,0.02869,-0.02256,19,1.0,2.0,2.370152912859369,0.0
gc47HK-2,seq66,0.32201,-0.0038499999999999993,-0.11473,19,1.0,6.0,1.0250952259742794,0.0
gc47HK-2,seq15,-3.07495,-0.14789,1.71905,seq7,1.0,9.0,1.2995042460192399,0.0
gc47HK-2,seq42,0.4875300000000001,-0.40642,2.37601,seq7,1.0,9.0,1.2995042460192399,0.0
gc47HK-2,seq61,0.17915,0.030680000000000006,1.31269,seq7,1.0,8.0,1.8141369495004276,0.0
gc47HK-2,seq53,0.16002000000000002,0.10128000000000001,1.22356,seq7,1.0,8.0,1.8141369495004276,0.0
gc47HK-2,seq54,0.16124000000000002,0.030800000000000004,1.35407,seq7,1.0,7.0,3.2130536757040913,0.0
gc47HK-2,seq39,0.41704,-0.028599999999999993,1.08999,seq7,1.0,7.0,3.2130536757040913,0.0
gc47HK-2,seq16,0.80033,0.14389000000000002,0.9717,seq7,1.0,9.0,1.2995042460192399,0.0
gc47HK-2,seq62,0.15521000000000001,0.041170000000000005,1.25088,seq7,1.0,6.0,7.015703592070928,0.0
gc47HK-2,seq70,1.02103,0.08698,1.67632,seq7,1.0,6.0,7.015703592070928,0.0
gc47HK-2,seq38,0.15521000000000001,0.041170000000000005,1.25088,seq7,1.0,6.0,7.015703592070928,0.0
gc47HK-2,seq28,0.12211000000000002,0.07478000000000001,1.26156,seq7,1.0,8.0,1.8141369495004276,0.0
gc47HK-2,seq11,0.19648000000000002,0.05410000000000001,1.34785,seq7,1.0,6.0,7.015703592070928,0.0
gc47HK-2,seq55,0.16039,-0.009249999999999994,1.30549,seq7,1.0,6.0,7.015703592070928,0.0
gc47HK-2,seq13,0.15244000000000002,-0.09320999999999999,1.74218,seq7,1.0,7.0,3.2130536757040913,0.0
gc47HK-2,seq6,0.15521000000000001,0.041170000000000005,1.25088,seq7,1.0,6.0,7.015703592070928,0.0
gc47HK-2,13,0.4979,0.05356,1.29088,seq7,0.0,6.0,8.86205266994558,0.2631737577912181
gc47HK-2,17,0.15521000000000001,0.041170000000000005,1.25088,seq7,0.0,6.0,8.908638719308591,0.26981401115307085
gc47HK-2,seq59,0.21556000000000003,0.08521000000000001,1.116,seq7,1.0,6.0,8.607651449626912,0.22691207469984728
gc47HK-2,seq35,-2.6242300000000003,-1.5636800000000002,1.2673299999999998,8,1.0,2.0,3.3292782056339116,0.0
gc47HK-2,seq48,0.12851,-1.22449,0.7401,8,1.0,2.0,3.3292782056339116,0.0
gc47HK-2,seq33,0.11928000000000001,-1.2898500000000002,0.81272,8,1.0,4.0,1.3152335256963346,0.0
gc47HK-2,seq25,-0.47868999999999995,-1.36849,0.5897399999999999,8,1.0,3.0,1.8568935646214233,0.0
gc47HK-2,seq10,0.2025,-1.29041,0.75052,8,1.0,2.0,6.464644228449522,0.9417554884749021
gc47HK-2,seq37,0.52048,0.03171,1.3263,13,1.0,8.0,2.0640131249082523,0.0
gc47HK-2,seq41,0.24125,0.10145,1.16896,13,1.0,10.0,1.1439985176269316,0.0
gc47HK-2,seq29,0.16734000000000002,-0.024029999999999996,1.21042,17,1.0,11.0,1.0532879885256166,0.0
gc47HK-2,seq63,0.15521000000000001,0.041170000000000005,1.25088,17,1.0,7.0,4.636708733278674,0.1860332480020691
gc47HK-2,seq52,0.23433000000000004,-0.005449999999999983,1.2568,seq59,1.0,8.0,2.029583663700685,0.0
gc47HK-2,seq14,0.21556000000000003,0.08521000000000001,1.116,seq59,1.0,7.0,3.7986985639158615,0.0
gc47HK-2,seq47,0.06357,-0.53801,0.09332,seq10,1.0,4.0,17.814736852128128,9.240949036882633
gc47HK-2,seq58,0.17779,0.019320000000000004,1.2863,seq63,1.0,8.0,2.3378703765018622,0.0
gc47HK-2,seq8,0.06357,-0.53801,0.09332,seq47,1.0,8.0,1.3079726481926697,0.0
gc47HK-2,seq12,0.03305,-0.57726,2.02991,seq47,1.0,6.0,3.2756271744318695,0.0
gc47HK-2,seq9,-0.6328199999999999,-0.6911499999999999,-0.01081,seq47,1.0,8.0,1.3079726481926697,0.0
gc47HK-2,seq20,0.1085,-0.56083,-0.03193,seq47,1.0,6.0,3.2756271744318695,0.0
gc47HK-2,seq65,0.06357,-0.53801,0.09332,seq47,1.0,5.0,7.185795996605753,0.0
gc47HK-2,seq45,0.93284,-0.46795000000000003,0.54846,seq47,1.0,5.0,7.185795996605753,0.0
gc47HK-2,seq44,1.4055,-0.43613,0.58773,seq47,1.0,9.0,1.1132968057132084,0.0
gc47HK-2,seq34,0.06637,-0.51856,0.11785999999999999,seq47,1.0,5.0,8.14562329533318,0.13357285667180185
gc47HK-2,9,0.06357,-0.53801,0.09332,seq47,0.0,5.0,9.129270981238804,0.27046064006702397
gc47HK-2,seq17,0.81828,-0.52339,0.04466,seq47,3.0,5.0,7.471283742497874,0.03972945321951431
gc47HK-2,seq57,0.10109,-0.48891,-0.09447000000000001,seq47,2.0,5.0,13.337900178830818,0.8561479041613541
gc47HK-2,seq21,0.76102,-0.42074999999999996,-0.017850000000000005,seq47,3.0,5.0,12.889477316960475,0.7937438417468133
gc47HK-2,12,0.0506,-0.64574,-0.10758999999999999,seq47,0.0,5.0,9.095390005968808,0.2657456474223679
gc47HK-2,seq30,-1.49678,-0.9861800000000001,-0.09376999999999999,seq34,1.0,7.0,1.9670549525760537,0.0
gc47HK-2,seq3,-0.48405,-1.0777,0.41109,9,1.0,10.0,1.0547745970127906,0.0
gc47HK-2,seq31,-0.9463600000000001,-0.5569500000000001,0.15379,9,1.0,8.0,1.4047325701238287,0.0
gc47HK-2,seq51,0.10109,-0.48891,-0.09447000000000001,seq57,1.0,6.0,5.5388598230173205,0.0
gc47HK-2,seq36,0.06163,-0.5502999999999999,0.33407999999999993,seq57,1.0,7.0,2.6697532152471233,0.0
gc47HK-2,seq64,-0.96131,-2.22362,0.86925,seq57,1.0,6.0,5.5388598230173205,0.0
gc47HK-2,seq5,-0.68813,-0.69084,1.0765099999999999,seq57,1.0,9.0,1.2259765243207141,0.0
gc47HK-2,seq56,-0.18431,-0.55371,0.012679999999999969,seq57,1.0,7.0,2.6697532152471233,0.0
gc47HK-2,seq67,-0.018780000000000005,-0.37635,-0.70279,seq57,1.0,10.0,1.083132117484969,0.0
gc47HK-2,seq32,-3.7361900000000006,-1.2529900000000003,1.2384499999999998,seq57,1.0,10.0,1.083132117484969,0.0
gc47HK-2,seq23,0.5645,-0.9659099999999999,-0.0737,seq21,1.0,6.0,5.373894271183959,0.0
gc47HK-2,seq27,-0.09711999999999998,-2.22793,2.97525,seq21,1.0,8.0,1.5919422200376787,0.0
gc47HK-2,seq69,0.16204000000000007,-0.67437,0.051519999999999996,seq21,1.0,6.0,5.373894271183959,0.0
gc47HK-2,seq22,0.82562,-0.48718000000000006,0.12847000000000003,seq21,1.0,8.0,1.5919422200376787,0.0
gc47HK-2,seq50,0.76102,-0.42074999999999996,-0.017850000000000005,seq21,1.0,6.0,6.333721569911386,0.17860926365340674
gc47HK-2,14,0.76102,-0.42074999999999996,-0.017850000000000005,seq21,0.0,6.0,7.103223704710733,0.3218019086828395
gc47HK-2,seq40,0.02003,-0.59797,-0.43576000000000004,12,1.0,7.0,2.095591899368632,0.0
gc47HK-2,3,1.76163,-0.05935000000000002,0.44001999999999997,12,0.0,9.0,4.601328498252489,3.0071755964432505
gc47HK-2,seq43,0.06357,-0.53801,0.09332,seq50,1.0,8.0,1.721840719369188,0.0
gc47HK-2,seq46,-0.21139999999999992,-0.42984999999999995,0.05311999999999999,14,1.0,8.0,1.825981508733436,0.0
gc47HK-2,seq2,0.76102,-0.42074999999999996,-0.017850000000000005,14,1.0,8.0,1.825981508733436,0.0
gc47HK-2,seq1,1.66953,-0.17848000000000003,0.20852999999999994,3,1.0,11.0,1.4873868123390857,0.0
gc47HK-2,seq19,-1.9978299999999998,-0.31606999999999996,0.019509999999999972,3,4.0,10.0,7.642550579085018,2.2873239469206657
gc47HK-2,seq49,-1.9978299999999998,-0.31606999999999996,0.019509999999999972,seq19,1.0,11.0,3.443657794986837,0.0
gc47HK-2,seq4,-2.0171499999999996,-0.31434999999999996,-0.15606000000000003,seq19,1.0,11.0,3.443657794986837,0.0
gc47HK-2,seq18,-1.9119599999999999,-0.36150999999999994,-0.023340000000000027,seq19,1.0,12.0,1.8989714640339965,0.0
gc47HK-2,seq60,-2.0947899999999997,-0.32658999999999994,-0.16194000000000003,seq19,1.0,13.0,1.3307131198179,0.0
gc47HK-2,seq26,-3.153959999999999,-3.2000900000000003,3.76841,seq19,1.0,15.0,1.0447571537406193,0.0
gc47HK-2,seq24,-1.99684,-0.26753999999999994,0.010559999999999958,seq19,1.0,12.0,1.8989714640339965,0.0
gc78HK-2,naive,0.0,0.0,0.0,,0.0,0.0,7.026238739088594,
gc78HK-2,10,0.02258,-0.02185,0.03542,naive,0.0,1.0,6.219104163172759,0.9332423893866503
gc78HK-2,6,0.02534,0.02625,-0.04089,naive,0.0,1.0,5.320576698870453,0.6539302350246743
gc78HK-2,2,0.331,-0.00561,-0.27353,naive,0.0,1.0,12.055558758564002,2.7475360772712003
gc78HK-2,seq43,-0.02372,-0.14814,-0.04318,10,1.0,7.0,1.0129368658047129,0.0
gc78HK-2,14,0.80153,-0.18746999999999997,-0.004949999999999982,10,0.0,8.0,2.7340886404895226,1.7211381807132728
gc78HK-2,seq72,0.96478,-0.1777,0.013440000000000014,10,1.0,6.0,2.62711390479015,1.5378671487627256
gc78HK-2,seq14,-2.3025599999999997,-0.6556900000000001,1.0735399999999997,6,1.0,11.0,1.0001961538786621,0.0
gc78HK-2,seq3,0.29542999999999997,0.09431,-0.24480000000000002,6,3.0,5.0,7.740566941223958,6.172942435107012
gc78HK-2,seq5,0.22154000000000001,0.02743,1.63143,2,1.0,4.0,1.550423859757563,0.0
gc78HK-2,seq71,1.22603,-0.14556,0.27716,2,1.0,4.0,1.550423859757563,0.0
gc78HK-2,seq2,0.33464,-0.047299999999999995,-0.34787999999999997,2,2.0,2.0,6.207650873498787,0.22508638460267638
gc78HK-2,26,0.31803000000000003,-0.11334000000000001,-0.47444,2,0.0,2.0,6.939623439480165,0.3695419351418857
gc78HK-2,seq19,0.36852,0.04349,-0.46132,2,1.0,3.0,5.726179905772781,1.293952185135063
gc78HK-2,17,0.32947000000000004,0.04997,-0.31188,2,0.0,2.0,7.537513006005597,0.4875360656709219
gc78HK-2,22,1.19682,0.0402,0.15191,2,0.0,3.0,8.837015001257608,2.540176907779226
gc78HK-2,seq21,0.7171299999999999,-0.16404999999999997,-0.54704,14,1.0,10.0,1.2346833773180421,0.0
gc78HK-2,seq26,0.78395,-0.19072999999999998,0.020690000000000014,14,1.0,10.0,1.2346833773180421,0.0
gc78HK-2,seq1,1.00887,-0.21251,0.13113,seq72,1.0,7.0,1.5985817540164837,0.0
gc78HK-2,seq54,0.9370999999999999,-0.19119,0.52552,seq72,1.0,8.0,1.2202059211630059,0.0
gc78HK-2,seq32,1.1522299999999999,0.061419999999999995,0.07965999999999995,seq3,1.0,10.0,1.0454175827937546,0.0
gc78HK-2,seq47,-0.5019100000000001,0.06054999999999999,-0.66836,seq3,1.0,8.0,1.3355930671408807,0.0
gc78HK-2,seq27,0.23728,0.09961,-0.37744,seq3,1.0,7.0,1.9122365361658926,0.0
gc78HK-2,seq56,0.9685,0.08872,-0.10890000000000005,seq3,2.0,8.0,3.3838450008332632,1.5335898216940425
gc78HK-2,seq18,0.29542999999999997,0.09431,-0.24480000000000002,seq3,1.0,6.0,8.599587378607449,1.4713474834736986
gc78HK-2,seq29,0.30391,-0.009079999999999998,-0.5248600000000001,seq2,1.0,5.0,1.2592736700748506,0.0
gc78HK-2,seq49,0.31803000000000003,-0.11334000000000001,-0.47444,26,1.0,3.0,3.1850653516847633,0.0
gc78HK-2,28,1.07274,-0.09872000000000002,-0.5231,26,0.0,3.0,4.838513399631017,0.5191253131028067
gc78HK-2,seq44,0.36852,0.04349,-0.46132,seq19,1.0,5.0,1.639618896174947,0.0
gc78HK-2,seq52,0.3287500000000001,-0.42064000000000007,-0.5063900000000001,seq19,1.0,12.0,1.0005832569362498,0.0
gc78HK-2,21,1.23779,0.11354999999999998,-0.006180000000000019,seq19,0.0,4.0,4.473331301683371,0.6333988438853446
gc78HK-2,seq39,0.3719,0.03925999999999999,0.032179999999999986,17,1.0,5.0,2.402330550061107,0.8124181524387892
gc78HK-2,13,-3.4406499999999998,0.030049999999999997,-0.17274,17,0.0,3.0,5.673296920550998,0.6661583583468041
gc78HK-2,seq38,1.19682,0.0402,0.15191,22,1.0,4.0,3.8830766991148593,0.0
gc78HK-2,seq59,1.12166,-0.20077000000000003,0.026670000000000027,22,1.0,12.0,1.0009671644859297,0.0
gc78HK-2,8,0.12037000000000009,-0.029410000000000013,0.5079,22,0.0,4.0,14.964669365706554,2.8538176104318835
gc78HK-2,seq77,0.68994,0.019730000000000004,-0.18727000000000008,seq56,1.0,13.0,1.0160622212696493,0.0
gc78HK-2,seq61,0.9233200000000001,-0.21812,1.5092400000000001,seq56,1.0,10.0,1.3226183383799528,0.0
gc78HK-2,seq7,0.30538999999999994,0.13267,-0.42421000000000003,seq18,1.0,8.0,2.0284923103652264,0.0
gc78HK-2,seq25,0.31105,0.13998,-0.15849000000000002,seq18,1.0,9.0,1.378361176386285,0.0
gc78HK-2,seq48,-0.18108,0.04032,-0.31523,seq18,1.0,10.0,1.139191298129956,0.0
gc78HK-2,seq33,0.27217,0.0046,-0.14461000000000002,seq18,1.0,9.0,1.378361176386285,0.0
gc78HK-2,seq70,1.05014,0.10893,-0.29346000000000005,seq18,1.0,7.0,5.551234508222243,0.46249381402127127
gc78HK-2,seq20,0.74174,-0.09311000000000001,-0.24957000000000001,28,1.0,4.0,2.4121101643853518,0.0
gc78HK-2,38,1.07877,-0.10909000000000002,-0.41990999999999995,28,0.0,7.0,3.23474627597544,2.022266367039124
gc78HK-2,seq16,0.91185,-0.21258999999999997,0.04160999999999995,21,1.0,10.0,1.008609527524331,0.0
gc78HK-2,seq37,1.23779,0.11354999999999998,-0.006180000000000019,21,3.0,5.0,2.563254924158678,0.12533666680954875
gc78HK-2,seq31,0.32488,-0.21250000000000002,0.09477999999999998,seq39,1.0,9.0,1.0256845799575591,0.0
gc78HK-2,20,-3.48063,0.05538,-0.17381000000000002,13,0.0,4.0,4.448539293087298,0.6359676239943715
gc78HK-2,seq24,-2.62626,-0.51627,0.005259999999999987,13,1.0,12.0,1.7978765863967276,0.7968402935129999
gc78HK-2,seq75,0.009930000000000092,0.05010999999999998,0.42229,8,1.0,5.0,6.137314762400088,0.0
gc78HK-2,seq58,0.07067000000000001,-0.06460000000000002,0.5909,8,1.0,5.0,6.137314762400088,0.0
gc78HK-2,39,0.10105000000000008,-0.027690000000000013,0.33233,8,0.0,5.0,7.7196482528607815,0.2578217920571339
gc78HK-2,36,0.12037000000000009,-0.029410000000000013,0.5079,8,0.0,5.0,8.080789747033139,0.3166653593424343
gc78HK-2,40,0.1637900000000001,0.00840999999999998,0.8430099999999999,8,0.0,6.0,4.833387468546595,0.672503058639748
gc78HK-2,32,0.15839000000000003,0.03353999999999999,0.24961999999999995,8,0.0,5.0,7.952192410795611,0.2957120041348162
